sample_id,score,minority_pixels,minority_buildings,background_pixels,no_damage_pixels,minor_damage_pixels,major_damage_pixels,destroyed_pixels,background_buildings,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings,pre_image,post_image,pre_label,post_label
portugal-wildfire_00001707,13.801400000000001,896,3,1041760,4362,163,733,1558,0,17,1,2,5,data/tier3/train/images/portugal-wildfire_00001707_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001707_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001707_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001707_post_disaster.json
pinery-bushfire_00000241,13.7881,617,3,1046038,1826,515,102,95,0,6,2,1,1,data/tier3/train/images/pinery-bushfire_00000241_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000241_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000241_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000241_post_disaster.json
portugal-wildfire_00001423,13.67,378,3,1045170,2901,283,95,127,0,11,2,1,1,data/tier3/train/images/portugal-wildfire_00001423_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001423_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001423_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001423_post_disaster.json
woolsey-fire_00000765,13.5808,220,2,1044612,1586,74,146,2158,0,3,1,1,11,data/tier3/train/images/woolsey-fire_00000765_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000765_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000765_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000765_post_disaster.json
pinery-bushfire_00001319,13.4446,1200,3,1046694,682,423,777,0,0,4,2,1,0,data/tier3/train/images/pinery-bushfire_00001319_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001319_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001319_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001319_post_disaster.json
woolsey-fire_00000464,13.4425,885,2,1044935,683,885,0,2073,0,1,2,0,6,data/tier3/train/images/woolsey-fire_00000464_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000464_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000464_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000464_post_disaster.json
woolsey-fire_00000645,13.3208,988,2,1009222,28158,122,866,10208,0,34,1,1,10,data/tier3/train/images/woolsey-fire_00000645_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000645_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000645_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000645_post_disaster.json
woolsey-fire_00000480,13.280199999999999,890,2,1046018,0,66,824,1668,0,0,1,1,10,data/tier3/train/images/woolsey-fire_00000480_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000480_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000480_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000480_post_disaster.json
woolsey-fire_00000142,13.111,222,1,1001688,35929,222,0,10737,0,37,1,0,16,data/tier3/train/images/woolsey-fire_00000142_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000142_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000142_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000142_post_disaster.json
portugal-wildfire_00000666,13.0853,1457,2,1017776,27313,741,716,2030,0,77,1,1,9,data/tier3/train/images/portugal-wildfire_00000666_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000666_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000666_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000666_post_disaster.json
nepal-flooding_00000193,13.0786,188,3,1048388,0,111,77,0,0,0,2,1,0,data/tier3/train/images/nepal-flooding_00000193_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000193_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000193_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000193_post_disaster.json
woolsey-fire_00000554,12.980500000000001,4039,3,1017859,25327,1344,2695,1351,0,26,1,2,1,data/tier3/train/images/woolsey-fire_00000554_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000554_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000554_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000554_post_disaster.json
woolsey-fire_00000296,12.92,840,2,1039670,6215,840,0,1851,0,8,2,0,5,data/tier3/train/images/woolsey-fire_00000296_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000296_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000296_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000296_post_disaster.json
woolsey-fire_00000817,12.8608,1050,3,1046287,0,229,821,1239,0,0,1,2,3,data/tier3/train/images/woolsey-fire_00000817_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000817_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000817_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000817_post_disaster.json
portugal-wildfire_00001649,12.6708,452,2,1028257,16934,176,276,2933,0,22,1,1,9,data/tier3/train/images/portugal-wildfire_00001649_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001649_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001649_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001649_post_disaster.json
pinery-bushfire_00000724,12.6454,418,3,1044685,3107,100,318,366,0,9,1,2,3,data/tier3/train/images/pinery-bushfire_00000724_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000724_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000724_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000724_post_disaster.json
pinery-bushfire_00000866,12.558200000000001,170,3,978541,68647,36,134,1218,0,136,1,2,3,data/tier3/train/images/pinery-bushfire_00000866_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000866_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000866_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000866_post_disaster.json
pinery-bushfire_00000048,11.863800000000001,774,2,1040750,3522,658,116,3530,0,12,1,1,7,data/tier3/train/images/pinery-bushfire_00000048_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000048_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000048_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000048_post_disaster.json
woolsey-fire_00000679,11.7307,493,2,1043312,1188,414,79,3583,0,6,1,1,7,data/tier3/train/images/woolsey-fire_00000679_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000679_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000679_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000679_post_disaster.json
pinery-bushfire_00001167,11.6287,1315,3,968517,78744,1171,144,0,0,131,1,2,0,data/tier3/train/images/pinery-bushfire_00001167_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001167_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001167_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001167_post_disaster.json
nepal-flooding_00000005,11.6166,1646,3,1015122,31808,614,1032,0,0,77,1,2,0,data/tier3/train/images/nepal-flooding_00000005_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000005_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000005_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000005_post_disaster.json
portugal-wildfire_00001806,11.6055,211,2,1034575,13163,211,0,627,0,3,2,0,3,data/tier3/train/images/portugal-wildfire_00001806_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001806_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001806_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001806_post_disaster.json
portugal-wildfire_00000003,11.184,1368,2,1043100,3536,1368,0,572,0,7,2,0,1,data/tier3/train/images/portugal-wildfire_00000003_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000003_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000003_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000003_post_disaster.json
woolsey-fire_00000646,11.1409,363,2,1045795,58,160,203,2360,0,1,1,1,6,data/tier3/train/images/woolsey-fire_00000646_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000646_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000646_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000646_post_disaster.json
portugal-wildfire_00001699,11.1045,209,2,1035363,12582,209,0,422,0,32,2,0,2,data/tier3/train/images/portugal-wildfire_00001699_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001699_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001699_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001699_post_disaster.json
nepal-flooding_00000180,10.9215,1843,2,982854,63879,1843,0,0,0,142,2,0,0,data/tier3/train/images/nepal-flooding_00000180_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000180_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000180_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000180_post_disaster.json
nepal-flooding_00000503,10.816,632,2,1040379,7540,632,0,25,0,50,2,0,1,data/tier3/train/images/nepal-flooding_00000503_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000503_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000503_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000503_post_disaster.json
pinery-bushfire_00001062,10.8155,4117,2,1042641,476,402,3715,1342,0,1,1,1,3,data/tier3/train/images/pinery-bushfire_00001062_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001062_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001062_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001062_post_disaster.json
nepal-flooding_00000401,10.7715,543,2,1029478,18153,543,0,402,0,61,2,0,1,data/tier3/train/images/nepal-flooding_00000401_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000401_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000401_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000401_post_disaster.json
portugal-wildfire_00001016,10.7555,511,2,1042227,5661,511,0,177,0,17,2,0,1,data/tier3/train/images/portugal-wildfire_00001016_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001016_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001016_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001016_post_disaster.json
portugal-wildfire_00000279,10.7475,495,2,1030913,16884,495,0,284,0,27,2,0,1,data/tier3/train/images/portugal-wildfire_00000279_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000279_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000279_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000279_post_disaster.json
portugal-wildfire_00001747,10.7275,455,2,1041650,6356,455,0,115,0,14,2,0,1,data/tier3/train/images/portugal-wildfire_00001747_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001747_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001747_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001747_post_disaster.json
portugal-wildfire_00001789,10.665,1330,1,1043241,2397,1330,0,1608,0,4,1,0,10,data/tier3/train/images/portugal-wildfire_00001789_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001789_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001789_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001789_post_disaster.json
nepal-flooding_00000075,10.6535,1307,2,988209,59060,1307,0,0,0,239,2,0,0,data/tier3/train/images/nepal-flooding_00000075_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000075_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000075_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000075_post_disaster.json
woolsey-fire_00000409,10.6198,268,2,1046338,0,197,71,1970,0,0,1,1,5,data/tier3/train/images/woolsey-fire_00000409_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000409_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000409_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000409_post_disaster.json
portugal-wildfire_00001018,10.6146,8316,2,1016425,23835,599,7717,0,0,25,1,1,0,data/tier3/train/images/portugal-wildfire_00001018_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001018_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001018_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001018_post_disaster.json
woolsey-fire_00000262,10.5815,163,1,1041668,3164,163,0,3581,0,19,1,0,11,data/tier3/train/images/woolsey-fire_00000262_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000262_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000262_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000262_post_disaster.json
portugal-wildfire_00000057,10.458,916,2,1047030,630,916,0,0,0,5,2,0,0,data/tier3/train/images/portugal-wildfire_00000057_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000057_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000057_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000057_post_disaster.json
portugal-wildfire_00000511,10.443,886,1,1041781,3871,886,0,2038,0,12,1,0,10,data/tier3/train/images/portugal-wildfire_00000511_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000511_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000511_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000511_post_disaster.json
nepal-flooding_00000578,10.41,820,2,1030842,16914,820,0,0,0,27,2,0,0,data/tier3/train/images/nepal-flooding_00000578_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000578_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000578_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000578_post_disaster.json
nepal-flooding_00000239,10.4035,807,2,1016401,31368,807,0,0,0,126,2,0,0,data/tier3/train/images/nepal-flooding_00000239_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000239_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000239_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000239_post_disaster.json
portugal-wildfire_00001693,10.3885,777,2,1032951,14848,777,0,0,0,42,2,0,0,data/tier3/train/images/portugal-wildfire_00001693_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001693_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001693_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001693_post_disaster.json
nepal-flooding_00000588,10.385,770,2,1045218,2588,770,0,0,0,13,2,0,0,data/tier3/train/images/nepal-flooding_00000588_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000588_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000588_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000588_post_disaster.json
woolsey-fire_00000593,10.3635,727,2,1047849,0,727,0,0,0,0,2,0,0,data/tier3/train/images/woolsey-fire_00000593_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000593_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000593_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000593_post_disaster.json
portugal-wildfire_00000039,10.291,582,2,997466,50528,582,0,0,0,46,2,0,0,data/tier3/train/images/portugal-wildfire_00000039_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000039_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000039_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000039_post_disaster.json
nepal-flooding_00000411,10.235,470,2,1008443,39663,470,0,0,0,139,2,0,0,data/tier3/train/images/nepal-flooding_00000411_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000411_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000411_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000411_post_disaster.json
nepal-flooding_00000471,10.1885,377,2,1017579,30620,377,0,0,0,106,2,0,0,data/tier3/train/images/nepal-flooding_00000471_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000471_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000471_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000471_post_disaster.json
nepal-flooding_00000070,10.161,322,2,1048254,0,322,0,0,0,0,2,0,0,data/tier3/train/images/nepal-flooding_00000070_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000070_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000070_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000070_post_disaster.json
nepal-flooding_00000264,10.1325,265,2,1048311,0,265,0,0,0,0,2,0,0,data/tier3/train/images/nepal-flooding_00000264_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000264_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000264_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000264_post_disaster.json
nepal-flooding_00000172,10.129,258,2,1047813,505,258,0,0,0,5,2,0,0,data/tier3/train/images/nepal-flooding_00000172_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000172_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000172_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000172_post_disaster.json
portugal-wildfire_00000704,10.128,256,2,1048320,0,256,0,0,0,0,2,0,0,data/tier3/train/images/portugal-wildfire_00000704_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000704_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000704_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000704_post_disaster.json
nepal-flooding_00000033,10.116,232,2,1037937,10407,232,0,0,0,42,2,0,0,data/tier3/train/images/nepal-flooding_00000033_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000033_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000033_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000033_post_disaster.json
portugal-wildfire_00001313,10.106,212,2,1033354,15010,212,0,0,0,37,2,0,0,data/tier3/train/images/portugal-wildfire_00001313_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001313_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001313_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001313_post_disaster.json
nepal-flooding_00000289,10.0875,175,2,1028542,19859,175,0,0,0,61,2,0,0,data/tier3/train/images/nepal-flooding_00000289_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000289_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000289_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000289_post_disaster.json
portugal-wildfire_00000275,10.077,154,2,1046112,2310,154,0,0,0,6,2,0,0,data/tier3/train/images/portugal-wildfire_00000275_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000275_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000275_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000275_post_disaster.json
nepal-flooding_00000212,10.076,152,2,1041551,6873,152,0,0,0,26,2,0,0,data/tier3/train/images/nepal-flooding_00000212_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000212_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000212_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000212_post_disaster.json
portugal-wildfire_00001415,10.074,148,2,1047473,955,148,0,0,0,1,2,0,0,data/tier3/train/images/portugal-wildfire_00001415_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001415_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001415_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001415_post_disaster.json
nepal-flooding_00000125,10.0695,139,2,980267,68170,139,0,0,0,148,2,0,0,data/tier3/train/images/nepal-flooding_00000125_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000125_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000125_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000125_post_disaster.json
portugal-wildfire_00001228,10.062,124,2,1048452,0,124,0,0,0,0,2,0,0,data/tier3/train/images/portugal-wildfire_00001228_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001228_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001228_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001228_post_disaster.json
nepal-flooding_00000438,10.059,118,2,981834,66624,118,0,0,0,126,2,0,0,data/tier3/train/images/nepal-flooding_00000438_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000438_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000438_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000438_post_disaster.json
woolsey-fire_00000113,10.0505,101,2,1048475,0,101,0,0,0,0,2,0,0,data/tier3/train/images/woolsey-fire_00000113_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000113_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000113_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000113_post_disaster.json
woolsey-fire_00000729,10.05,100,1,1022768,19495,100,0,6213,0,24,1,0,10,data/tier3/train/images/woolsey-fire_00000729_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000729_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000729_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000729_post_disaster.json
portugal-wildfire_00001748,9.9305,1281,2,1043261,3085,231,1050,949,0,2,1,1,3,data/tier3/train/images/portugal-wildfire_00001748_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001748_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001748_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001748_post_disaster.json
woolsey-fire_00000722,9.827,1654,1,1040218,3014,1654,0,3690,0,19,1,0,8,data/tier3/train/images/woolsey-fire_00000722_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000722_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000722_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000722_post_disaster.json
portugal-wildfire_00000632,9.6928,574,2,1041806,5833,103,471,363,0,18,1,1,3,data/tier3/train/images/portugal-wildfire_00000632_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000632_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000632_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000632_post_disaster.json
portugal-wildfire_00001727,9.6887,553,2,1043933,2957,114,439,1133,0,6,1,1,3,data/tier3/train/images/portugal-wildfire_00001727_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001727_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001727_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001727_post_disaster.json
portugal-wildfire_00001062,9.6824,420,2,1045332,1644,282,138,1180,0,8,1,1,3,data/tier3/train/images/portugal-wildfire_00001062_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001062_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001062_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001062_post_disaster.json
portugal-wildfire_00000232,9.2521,625,2,1027252,20216,323,302,483,0,47,1,1,2,data/tier3/train/images/portugal-wildfire_00000232_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00000232_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00000232_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00000232_post_disaster.json
portugal-wildfire_00001186,9.162899999999999,433,2,1041410,6021,165,268,712,0,15,1,1,2,data/tier3/train/images/portugal-wildfire_00001186_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001186_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001186_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001186_post_disaster.json
nepal-flooding_00000513,9.0551,1575,2,1025324,21600,413,1162,77,0,59,1,1,1,data/tier3/train/images/nepal-flooding_00000513_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000513_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000513_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000513_post_disaster.json
pinery-bushfire_00000444,8.7423,559,2,1046680,1057,373,186,280,0,6,1,1,1,data/tier3/train/images/pinery-bushfire_00000444_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000444_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000444_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000444_post_disaster.json
pinery-bushfire_00001507,8.5265,1489,2,1044062,3025,399,1090,0,0,4,1,1,0,data/tier3/train/images/pinery-bushfire_00001507_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00001507_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00001507_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00001507_post_disaster.json
woolsey-fire_00000573,8.182,364,1,1037020,5850,364,0,5342,0,9,1,0,6,data/tier3/train/images/woolsey-fire_00000573_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000573_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000573_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000573_post_disaster.json
portugal-wildfire_00001241,8.1417,383,2,985776,62417,134,249,0,0,91,1,1,0,data/tier3/train/images/portugal-wildfire_00001241_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001241_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001241_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001241_post_disaster.json
pinery-bushfire_00000640,8.128,404,2,1042715,5457,34,370,0,0,19,1,1,0,data/tier3/train/images/pinery-bushfire_00000640_pre_disaster.png,data/tier3/train/images/pinery-bushfire_00000640_post_disaster.png,data/tier3/train/labels/pinery-bushfire_00000640_pre_disaster.json,data/tier3/train/labels/pinery-bushfire_00000640_post_disaster.json
nepal-flooding_00000155,8.1172,276,2,1039259,9041,172,104,0,0,32,1,1,0,data/tier3/train/images/nepal-flooding_00000155_pre_disaster.png,data/tier3/train/images/nepal-flooding_00000155_post_disaster.png,data/tier3/train/labels/nepal-flooding_00000155_pre_disaster.json,data/tier3/train/labels/nepal-flooding_00000155_post_disaster.json
woolsey-fire_00000230,8.0225,1045,1,1041773,4252,1045,0,1506,0,17,1,0,5,data/tier3/train/images/woolsey-fire_00000230_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000230_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000230_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000230_post_disaster.json
portugal-wildfire_00001583,7.6815,363,1,1034984,11616,363,0,1613,0,32,1,0,5,data/tier3/train/images/portugal-wildfire_00001583_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001583_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001583_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001583_post_disaster.json
woolsey-fire_00000466,7.4775,955,1,1037576,7831,955,0,2214,0,17,1,0,4,data/tier3/train/images/woolsey-fire_00000466_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000466_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000466_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000466_post_disaster.json
woolsey-fire_00000128,7.169,338,1,1041152,5220,338,0,1866,0,9,1,0,4,data/tier3/train/images/woolsey-fire_00000128_pre_disaster.png,data/tier3/train/images/woolsey-fire_00000128_post_disaster.png,data/tier3/train/labels/woolsey-fire_00000128_pre_disaster.json,data/tier3/train/labels/woolsey-fire_00000128_post_disaster.json
portugal-wildfire_00001704,7.108,216,1,1046521,858,216,0,981,0,5,1,0,4,data/tier3/train/images/portugal-wildfire_00001704_pre_disaster.png,data/tier3/train/images/portugal-wildfire_00001704_post_disaster.png,data/tier3/train/labels/portugal-wildfire_00001704_pre_disaster.json,data/tier3/train/labels/portugal-wildfire_00001704_post_disaster.json
